inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,school_id_clean,date_clean,has_electricity_clean,has_drinking_water_clean,has_functional_toilet_clean,has_boundary_wall_clean,has_playground_clean,infrastructure_deficit_index
INSP00355,03/02/2026,SCH0410,True,Y,,True,False,Yoshita Nazareth,Average,SCH0410,,True,True,,True,False,0.14285714285714285
INSP00150,30/12/2025,SCH0428,True,False,False,No,True,Christopher Dutt,Good condition,SCH0428,,True,False,False,False,True,0.42857142857142855
INSP00255,05-May-2025,sch_0540,True,True,na,True,Available,Jai Varughese,Average,SCH0540,,True,True,,True,,0.0
INSP02030,04/04/2025,sch0010,True,True,False,True,False,,,SCH0010,,True,True,False,True,False,0.2857142857142857
INSP00599,13.04.2025,S0292,True,Y,na,True,No,Bakhshi Shan,,SCH0292,,True,True,,True,False,0.14285714285714285
INSP00185,30/05/2025,S0041,False,True,Y,False,False,Osha Iyengar,No remarks,SCH0041,,False,True,True,False,False,0.42857142857142855
INSP00579,2025/06/07,sch0345,0,Yes,Under Repair,False,False,,Average,SCH0345,2025-06-07,False,True,,False,False,0.42857142857142855
INSP01091,12-09-2025,S0447,H,Y,True,True,True,,,SCH0447,,,True,True,True,True,0.0
INSP01174,25-Nov-2025,sch_0340,1,1,True,Yes,False,Maanav Rau,Needs repair,SCH0340,,True,True,True,True,False,0.14285714285714285
INSP02252,04-12-2025,SCH0476,True,1,Working,No,Nahi,Anita Kannan,,SCH0476,,True,True,True,False,False,0.2857142857142857
INSP00472,2025-08-26,SCH-0242,Available,True,Haan,False,Available,Janya Lalla,Average,SCH0242,,,True,True,False,,0.14285714285714285
INSP01966,2026-03-13,0281,Y,Y,False,False,True,Vihaan Varma,Good condition,SCH0281,,True,True,False,False,True,0.2857142857142857
INSP01964,21/06/2025,SCH0598,H,True,H,Available,False,Jeevika Pandit,Average,SCH0598,,,True,,,False,0.14285714285714285
INSP01303,17/03/2026,sch_0359,True,Yes,,True,0,Vihaan Bora,Good condition,SCH0359,,True,True,,True,False,0.14285714285714285
INSP02998,20-Mar-2026,SCH0117,haan,1,,True,0,Arya Shenoy,Toilets locked,SCH0117,,True,True,,True,False,0.14285714285714285
INSP00258,07.06.2025,SCH-0067,False,True,H,Y,Nahi hai,Unnati Iyengar,Toilets locked,SCH0067,,False,True,,True,,0.14285714285714285
INSP01802,02-28-2026,sch_0364,False,1,True,True,N,Aishani Dhillon,Needs repair,SCH0364,,False,True,True,True,False,0.2857142857142857
INSP00933,02-Jul-2025,SCH0176,0,True,Y,True,Hai,Yashasvi Sethi,No remarks,SCH0176,,False,True,True,True,True,0.14285714285714285
INSP01685,20/11/2025,SCH0505,Available,Y,Nahi hai,Nahi hai,False,Ayushman Chand,Average,SCH0505,,,True,,,False,0.14285714285714285
INSP00719,12/06/2025,SCH0533,True,haan,True,Haan,Haan,Harinakshi Boase,,SCH0533,,True,True,True,True,True,0.0
INSP00597,06/02/2026,0014,N,True,False,True,No,Rohan Rau,No remarks,SCH0014,,False,True,False,True,False,0.42857142857142855
INSP00611,2025-09-01,S0432,haan,1,1,Functional,Hai,Nachiket Purohit,No remarks,SCH0432,,True,True,True,True,True,0.0
INSP00756,24/10/2025,sch0489,,haan,Functional,False,False,Suhani Baral,Toilets locked,SCH0489,,,True,True,False,False,0.2857142857142857
INSP02326,08-14-2025,SCH0196,Working,haan,1,True,Haan,Wazir Varty,Good condition,SCH0196,,True,True,True,True,True,0.0
INSP01507,2025/09/28,sch0177,False,,True,False,Yes,Chanchal Parmer,,SCH0177,2025-09-28,False,,True,False,True,0.2857142857142857
INSP02488,12-13-2025,SCH-0209,True,na,True,True,False,Urvi Datta,Toilets locked,SCH0209,,True,,True,True,False,0.14285714285714285
INSP01887,16-Jul-2025,0019,True,Working,True,True,Under Repair,Balvan Vohra,,SCH0019,,True,True,True,True,,0.0
INSP01339,11-Apr-2025,sch0428,0,True,False,1,H,,Good condition,SCH0428,,False,True,False,True,,0.2857142857142857
INSP02612,2025-09-08,SCH0400,,Working,haan,N,False,Wahab Thakkar,No remarks,SCH0400,,,True,True,False,False,0.2857142857142857
INSP00175,18/04/2025,sch_0427,1,Hai,Working,N,Not Available,Abdul Ratti,Average,SCH0427,,True,True,True,False,,0.14285714285714285
INSP01392,10-Jul-2025,S0428,1,H,True,True,1,Yug Pradhan,Needs repair,SCH0428,,True,,True,True,True,0.0
INSP02249,17/03/2026,SCH0026,haan,True,True,True,Under Repair,Tanmayi Goel,,SCH0026,,True,True,True,True,,0.0
INSP00121,2025/09/08,SCH0480,True,H,haan,H,True,Ekanta Ramesh,No remarks,SCH0480,2025-09-08,True,,True,,True,0.0
INSP02893,09/01/2026,sch_0257,True,1,Hai,Y,True,Maya Cheema,Toilets locked,SCH0257,,True,True,True,True,True,0.0
INSP00529,2026-03-25,sch0080,Haan,Working,haan,,True,Jacob Buch,Needs repair,SCH0080,,True,True,True,,True,0.0
INSP02568,2026-01-24,sch_0356,True,True,False,True,True,Mahika Swaminathan,,SCH0356,,True,True,False,True,True,0.14285714285714285
INSP00904,2026-02-13,S0380,,H,1,,False,Sai Vasa,Toilets locked,SCH0380,,,,True,,False,0.14285714285714285
INSP01091,12-09-2025,S0447,H,Y,True,True,True,,,SCH0447,,,True,True,True,True,0.0
INSP02916,2026-03-19,sch_0327,True,1,Nahi,False,True,Aditya Korpal,Needs repair,SCH0327,,True,True,False,False,True,0.2857142857142857
INSP00440,10-15-2025,SCH-0026,haan,True,1,True,True,Ronith Desai,Toilets locked,SCH0026,,True,True,True,True,True,0.0
INSP01379,06/04/2025,sch_0026,True,H,Yes,1,,Samar Sandal,Average,SCH0026,,True,,True,True,,0.0
INSP02773,27-Aug-2025,SCH0124,True,True,True,Available,True,Pratyush Parsa,Good condition,SCH0124,,True,True,True,,True,0.0
INSP02145,07-12-2025,SCH0522,Yes,,False,haan,H,Hemal Contractor,Good condition,SCH0522,,True,,False,True,,0.14285714285714285
INSP00189,12/10/2025,SCH-0311,True,1,True,haan,Working,Ishanvi Mangal,Average,SCH0311,,True,True,True,True,True,0.0
INSP01951,13.08.2025,SCH-0202,Haan,Y,0,haan,True,,Average,SCH0202,,True,True,False,True,True,0.14285714285714285
INSP01265,12/01/2026,SCH-0122,Y,Y,True,na,N,Maanas Murty,Toilets locked,SCH0122,,True,True,True,,False,0.14285714285714285
INSP02351,20-Apr-2025,SCH0204,True,False,Y,False,Nahi hai,Leena Wason,,SCH0204,,True,False,True,False,,0.2857142857142857
INSP01115,2025/04/09,sch_0269,,False,na,True,H,Darsh Krishna,No remarks,SCH0269,2025-04-09,,False,,True,,0.14285714285714285
INSP00271,01-12-2026,SCH0240,haan,H,Yes,True,False,Timothy Ghosh,Toilets locked,SCH0240,,True,,True,True,False,0.14285714285714285
INSP00001,2025-09-22,0087,True,True,True,haan,,Ira Ranganathan,Good condition,SCH0087,,True,True,True,True,,0.0
INSP00252,04/10/2025,SCH0111,Y,True,haan,1,False,Mohini Soni,,SCH0111,,True,True,True,True,False,0.14285714285714285
INSP00369,03-27-2026,0347,Nahi,True,Nahi hai,Yes,Haan,Geetika Mishra,Toilets locked,SCH0347,,False,True,,True,True,0.14285714285714285
INSP00388,2025-06-27,sch_0573,Available,True,H,Nahi hai,Functional,Ishaan Chandran,Average,SCH0573,,,True,,,True,0.0
INSP00292,25.11.2025,0371,True,True,True,False,1,Chasmum Ganguly,No remarks,SCH0371,,True,True,True,False,True,0.14285714285714285
INSP01422,09.01.2026,sch0024,True,True,,haan,Nahi,George Rai,Good condition,SCH0024,,True,True,,True,False,0.14285714285714285
INSP00810,25/10/2025,sch_0511,Nahi hai,True,True,False,False,Ira Lall,,SCH0511,,,True,True,False,False,0.2857142857142857
INSP01953,2025/06/06,SCH0033,Kharab,,na,Nahi hai,True,Ria Ray,No remarks,SCH0033,2025-06-06,False,,,,True,0.14285714285714285
INSP02483,2025-06-27,SCH0237,,H,1,True,True,Bhanumati Balay,Needs repair,SCH0237,,,,True,True,True,0.0
INSP00247,2025/12/19,sch0255,No,True,False,True,False,,Needs repair,SCH0255,2025-12-19,False,True,False,True,False,0.42857142857142855
INSP01238,2025/05/20,SCH0211,1,Y,na,True,Yes,Finn Oommen,No remarks,SCH0211,2025-05-20,True,True,,True,True,0.0
INSP02432,2025-08-05,S0406,True,,Haan,Under Repair,True,Lekha Khanna,Average,SCH0406,,True,,True,,True,0.0
INSP01150,09-Oct-2025,SCH0432,na,True,True,False,Nahi,Abhimanyu Gopal,Needs repair,SCH0432,,,True,True,False,False,0.2857142857142857
INSP02168,03/09/2025,S0592,Not Available,1,H,True,Not Available,Isha Nazareth,,SCH0592,,,True,,True,,0.0
INSP00977,28.08.2025,0305,1,Yes,True,Working,N,Samar Modi,Good condition,SCH0305,,True,True,True,True,False,0.14285714285714285
INSP02500,09-14-2025,SCH0294,Y,Haan,1,True,,,Needs repair,SCH0294,,True,True,True,True,,0.0
INSP00719,12/06/2025,SCH0533,True,haan,True,Haan,Haan,Harinakshi Boase,,SCH0533,,True,True,True,True,True,0.0
INSP02165,31-Oct-2025,SCH0541,True,True,haan,Hai,True,Vansha Mand,Toilets locked,SCH0541,,True,True,True,True,True,0.0
INSP00444,04-Feb-2026,SCH0458,Hai,True,Working,True,haan,Abha Om,Toilets locked,SCH0458,,True,True,True,True,True,0.0
INSP02806,12/10/2025,0599,Hai,True,False,False,True,Abhiram Karnik,Needs repair,SCH0599,,True,True,False,False,True,0.2857142857142857
INSP00565,21-Jul-2025,S0573,True,Nahi hai,True,Yes,False,Lohit Palan,Good condition,SCH0573,,True,,True,True,False,0.14285714285714285
INSP02093,29-Oct-2025,S0375,Yes,Yes,True,Working,True,Rudra Master,Toilets locked,SCH0375,,True,True,True,True,True,0.0
INSP00677,11-04-2025,SCH0143,0,True,Y,True,False,Turvi Agarwal,Needs repair,SCH0143,,False,True,True,True,False,0.2857142857142857
INSP00880,2025-07-08,SCH0590,Working,Y,True,,False,,Toilets locked,SCH0590,,True,True,True,,False,0.14285714285714285
INSP02660,07/03/2026,sch0552,True,Y,False,True,na,Nidra Bhatt,No remarks,SCH0552,,True,True,False,True,,0.14285714285714285
INSP01860,08-17-2025,SCH0576,True,True,Available,H,Nahi hai,Onveer Kalla,Toilets locked,SCH0576,,True,True,,,,0.0
INSP02795,15.12.2025,SCH0260,True,True,True,1,N,Arin Seshadri,Average,SCH0260,,True,True,True,True,False,0.14285714285714285
INSP00176,2025/11/13,SCH0556,1,True,Hai,False,False,Tanay Master,Toilets locked,SCH0556,2025-11-13,True,True,True,False,False,0.2857142857142857
INSP00556,16-Jun-2025,sch0479,na,True,Haan,False,Broken,Banjeet Garde,Toilets locked,SCH0479,,,True,True,False,False,0.2857142857142857
INSP02222,19.11.2025,SCH-0140,Functional,True,True,,,Tanvi Gupta,Average,SCH0140,,True,True,True,,,0.0
INSP01557,23/04/2025,S0097,N,True,True,Y,Yes,Vidhi Dora,Good condition,SCH0097,,False,True,True,True,True,0.14285714285714285
INSP02959,24/02/2026,SCH0062,False,H,True,Available,0,Zinal Halder,No remarks,SCH0062,,False,,True,,False,0.2857142857142857
INSP02293,2026-03-07,0237,False,haan,Haan,Broken,0,Janani Varkey,No remarks,SCH0237,,False,True,True,False,False,0.42857142857142855
INSP01809,19-Dec-2025,S0294,Available,Haan,,Nahi hai,haan,Nathaniel Mani,Needs repair,SCH0294,,,True,,,True,0.0
INSP00868,2025-04-09,sch_0321,Working,0,True,N,Kharab,,Good condition,SCH0321,,True,False,True,False,False,0.42857142857142855
INSP02119,2025-04-30,sch_0022,True,True,True,True,Haan,Dalbir Tandon,Good condition,SCH0022,,True,True,True,True,True,0.0
INSP00450,2025-12-28,SCH0066,Nahi,Hai,Haan,Nahi hai,True,,Toilets locked,SCH0066,,False,True,True,,True,0.14285714285714285
INSP01135,2025/10/20,SCH-0317,Haan,False,False,na,False,Advik Peri,Needs repair,SCH0317,2025-10-20,True,False,False,,False,0.42857142857142855
INSP01851,02-28-2026,SCH0294,True,True,True,True,True,Keya Dua,,SCH0294,,True,True,True,True,True,0.0
INSP00582,27.12.2025,S0312,False,H,False,,False,Lekha Mammen,,SCH0312,,False,,False,,False,0.42857142857142855
INSP02491,2026-01-27,SCH0066,False,Hai,Haan,Broken,True,Eta Lalla,Average,SCH0066,,False,True,True,False,True,0.2857142857142857
INSP02051,22.10.2025,SCH0072,Functional,H,Y,Available,Yes,Thomas Dhar,Good condition,SCH0072,,True,,True,,True,0.0
INSP02664,06-13-2025,sch0199,No,True,False,,Nahi hai,Bakhshi Koshy,No remarks,SCH0199,,False,True,False,,,0.2857142857142857
INSP01426,2026-01-18,SCH-0067,True,1,1,True,True,Urvi Chandra,Average,SCH0067,,True,True,True,True,True,0.0
INSP02172,05-25-2025,SCH-0172,False,Functional,haan,Yes,Hai,Upadhriti Singhal,No remarks,SCH0172,,False,True,True,True,True,0.14285714285714285
INSP00765,26/04/2025,SCH0333,na,True,False,Nahi,na,Maanas Gupta,,SCH0333,,,True,False,False,,0.2857142857142857
INSP02549,04-10-2025,SCH0193,True,Yes,True,Nahi hai,False,Advik Morar,Good condition,SCH0193,,True,True,True,,False,0.14285714285714285
INSP00508,2026/03/14,SCH0042,Hai,True,False,True,True,,Good condition,SCH0042,2026-03-14,True,True,False,True,True,0.14285714285714285
INSP01946,13/11/2025,SCH0282,haan,Yes,Hai,False,True,Yug Sachdeva,Average,SCH0282,,True,True,True,False,True,0.14285714285714285
INSP00267,2025-12-26,SCH0482,True,True,Functional,False,False,Manthan Maharaj,Needs repair,SCH0482,,True,True,True,False,False,0.2857142857142857
INSP00197,2026-01-14,SCH0416,H,False,,Functional,True,Rajata Sarraf,Average,SCH0416,,,False,,True,True,0.14285714285714285
INSP02941,04-18-2025,SCH0198,Available,,True,False,False,Jalsa Dhar,Average,SCH0198,,,,True,False,False,0.2857142857142857
INSP00089,2025-06-14,SCH0256,H,True,False,No,True,Thomas Kar,No remarks,SCH0256,,,True,False,False,True,0.2857142857142857
INSP02884,12/06/2025,SCH0265,haan,True,True,False,Y,Nitara Chandra,Needs repair,SCH0265,,True,True,True,False,True,0.14285714285714285
INSP01318,06.06.2025,S0350,Y,True,True,True,False,,Good condition,SCH0350,,True,True,True,True,False,0.14285714285714285
INSP02826,13.04.2025,SCH0414,Functional,True,True,True,True,Warinder Palan,Good condition,SCH0414,,True,True,True,True,True,0.0
INSP00679,2025/07/25,SCH0278,True,1,Nahi,True,No,Wishi Hayre,No remarks,SCH0278,2025-07-25,True,True,False,True,False,0.2857142857142857
INSP00913,2025/05/03,S0592,Under Repair,Yes,haan,haan,False,Aarini Korpal,Toilets locked,SCH0592,2025-05-03,,True,True,True,False,0.14285714285714285
INSP00728,2026/03/30,SCH-0033,H,True,True,True,True,Ridhi Gour,No remarks,SCH0033,2026-03-30,,True,True,True,True,0.0
INSP00411,23/01/2026,SCH0049,True,Working,True,True,False,Harita Bala,Needs repair,SCH0049,,True,True,True,True,False,0.14285714285714285
INSP00991,22.01.2026,SCH0546,1,True,True,Yes,False,Keya Sampath,Good condition,SCH0546,,True,True,True,True,False,0.14285714285714285
INSP00583,25/06/2025,sch0152,False,N,Y,True,False,,Needs repair,SCH0152,,False,False,True,True,False,0.42857142857142855
INSP02724,2025-12-23,sch0574,haan,Y,True,,False,Urvi D’Alia,,SCH0574,,True,True,True,,False,0.14285714285714285
INSP00026,09-25-2025,0114,,True,True,Y,1,,Needs repair,SCH0114,,,True,True,True,True,0.0
INSP02359,08-03-2025,sch0388,,True,True,True,Not Available,Eshana Devan,,SCH0388,,,True,True,True,,0.0
INSP02709,11.12.2025,sch_0525,Available,1,True,Yes,,,No remarks,SCH0525,,,True,True,True,,0.0
INSP01948,2025/11/04,S0221,True,Functional,Yes,1,1,Wahab Nadig,Toilets locked,SCH0221,2025-11-04,True,True,True,True,True,0.0
INSP02015,22/08/2025,SCH0162,True,True,haan,Nahi hai,False,Isaac Verma,Toilets locked,SCH0162,,True,True,True,,False,0.14285714285714285
INSP02164,23-Jan-2026,SCH0093,True,Working,True,False,No,Chameli Ravel,No remarks,SCH0093,,True,True,True,False,False,0.2857142857142857
INSP01840,12.03.2026,S0388,True,,True,na,Under Repair,Laksh Puri,Toilets locked,SCH0388,,True,,True,,,0.0
INSP00322,25-Aug-2025,SCH-0408,True,Nahi,Y,False,True,Harrison Sharaf,Toilets locked,SCH0408,,True,False,True,False,True,0.2857142857142857
INSP01427,25.04.2025,SCH-0474,True,True,H,True,False,Siddharth Rajagopalan,Average,SCH0474,,True,True,,True,False,0.14285714285714285
INSP02426,2025/07/14,SCH-0567,True,False,True,Available,Y,Jack Thaker,Average,SCH0567,2025-07-14,True,False,True,,True,0.14285714285714285
INSP01610,30.08.2025,SCH-0406,True,Nahi hai,,Y,No,Abhiram Kapadia,,SCH0406,,True,,,True,False,0.14285714285714285
INSP00424,2025/10/22,S0072,True,H,True,Hai,na,Jonathan Murty,Needs repair,SCH0072,2025-10-22,True,,True,True,,0.0
INSP01413,09-May-2025,S0543,True,True,1,False,1,Jairaj Buch,,SCH0543,,True,True,True,False,True,0.14285714285714285
INSP00068,08/05/2025,SCH0361,True,Working,True,False,True,Wahab Vala,,SCH0361,,True,True,True,False,True,0.14285714285714285
INSP02294,07-Mar-2026,S0319,True,True,Hai,True,False,Yashica Chatterjee,Toilets locked,SCH0319,,True,True,True,True,False,0.14285714285714285
INSP01619,09-13-2025,SCH0001,N,1,,Nahi hai,False,Devika Walia,Toilets locked,SCH0001,,False,True,,,False,0.2857142857142857
INSP02607,17.01.2026,sch_0046,True,False,,True,False,Yuvraj Dey,Average,SCH0046,,True,False,,True,False,0.2857142857142857
INSP00032,2025/05/28,SCH0556,Yes,1,haan,True,Functional,Sai Rana,Good condition,SCH0556,2025-05-28,True,True,True,True,True,0.0
INSP02679,2025-12-05,SCH0412,N,Functional,True,False,,Samesh Koshy,Good condition,SCH0412,,False,True,True,False,,0.2857142857142857
INSP00528,2025-08-11,SCH0415,na,True,True,True,True,Ekavir Jayaraman,,SCH0415,,,True,True,True,True,0.0
INSP02288,12-12-2025,SCH0332,True,True,True,Nahi hai,Y,Geetika Chatterjee,Average,SCH0332,,True,True,True,,True,0.0
INSP00458,14-Jan-2026,SCH0311,Haan,True,True,Hai,No,Zansi Dhar,No remarks,SCH0311,,True,True,True,True,False,0.14285714285714285
INSP02659,02-12-2026,SCH0175,H,True,haan,Nahi,N,Michael Doctor,Average,SCH0175,,,True,True,False,False,0.2857142857142857
INSP02902,19.04.2025,SCH0217,1,True,H,Y,True,Chasmum Sheth,,SCH0217,,True,True,,True,True,0.0
INSP02454,28-Jun-2025,SCH-0341,Y,True,1,Not Available,na,,No remarks,SCH0341,,True,True,True,,,0.0
INSP02919,01-08-2026,SCH0463,Yes,haan,Y,True,True,Gaurika Acharya,Good condition,SCH0463,,True,True,True,True,True,0.0
INSP00863,22/06/2025,SCH0195,Nahi,True,True,Yes,True,Caleb Thaman,Good condition,SCH0195,,False,True,True,True,True,0.14285714285714285
INSP02675,12-05-2025,SCH0065,True,Available,True,Under Repair,Working,Lavanya Chad,Needs repair,SCH0065,,True,,True,,True,0.0
INSP00167,01-03-2026,sch_0002,H,True,Working,Yes,True,Ekapad Bandi,Average,SCH0002,,,True,True,True,True,0.0
INSP00125,09.08.2025,SCH0213,False,Y,True,haan,0,Yashica Dhar,Average,SCH0213,,False,True,True,True,False,0.2857142857142857
INSP02595,07-04-2025,sch_0201,True,Haan,True,Hai,False,,Good condition,SCH0201,,True,True,True,True,False,0.14285714285714285
INSP00683,02-Jun-2025,SCH-0075,False,True,haan,False,Nahi,Aarna Khalsa,Average,SCH0075,,False,True,True,False,False,0.42857142857142855
INSP02330,2025/07/18,SCH0296,False,Haan,True,False,True,Manya Vasa,Average,SCH0296,2025-07-18,False,True,True,False,True,0.2857142857142857
INSP00573,26-May-2025,SCH0521,False,Not Available,False,True,H,Hema Badal,Toilets locked,SCH0521,,False,,False,True,,0.2857142857142857
INSP01199,2025-12-16,SCH-0448,True,,True,True,False,Gaurav Ramaswamy,Toilets locked,SCH0448,,True,,True,True,False,0.14285714285714285
INSP01090,03-05-2026,SCH0425,True,True,True,haan,,Sneha Bhalla,,SCH0425,,True,True,True,True,,0.0
INSP01360,13/07/2025,sch0168,Hai,1,H,True,Functional,Triya Dewan,Toilets locked,SCH0168,,True,True,,True,True,0.0
INSP02365,2025/07/03,SCH0260,True,haan,Yes,True,Working,Chanakya Manne,Good condition,SCH0260,2025-07-03,True,True,True,True,True,0.0
INSP00507,09-Nov-2025,sch_0570,True,True,True,True,1,Anamika Parmar,Average,SCH0570,,True,True,True,True,True,0.0
INSP01273,2025-12-23,SCH0191,True,True,True,True,H,Aachal Garg,Good condition,SCH0191,,True,True,True,True,,0.0
INSP02712,20/05/2025,sch0016,Available,False,True,Hai,True,Jacob Dani,Toilets locked,SCH0016,,,False,True,True,True,0.14285714285714285
INSP02046,12.04.2025,sch_0228,Under Repair,No,1,True,Yes,Warda Mander,Needs repair,SCH0228,,,False,True,True,True,0.14285714285714285
INSP01711,07-07-2025,SCH-0017,N,Y,1,H,True,Yamini Venkataraman,,SCH0017,,False,True,True,,True,0.14285714285714285
INSP02871,25/05/2025,SCH-0126,Hai,H,True,na,False,Devansh Jaggi,Average,SCH0126,,True,,True,,False,0.14285714285714285
INSP02468,2025-08-07,SCH0528,Yes,Y,True,True,True,Arjun Dyal,Toilets locked,SCH0528,,True,True,True,True,True,0.0
INSP00931,11.09.2025,S0040,True,True,True,True,Nahi hai,Chaitanya Palla,No remarks,SCH0040,,True,True,True,True,,0.0
INSP00177,27.01.2026,SCH0137,True,N,False,Nahi,,Shivani Dutt,Good condition,SCH0137,,True,False,False,False,,0.42857142857142855
INSP00595,23/04/2025,SCH0586,Available,H,haan,True,True,Upadhriti Parmar,Good condition,SCH0586,,,,True,True,True,0.0
INSP01564,2025/07/14,SCH0588,haan,True,True,Y,1,Patrick Pant,,SCH0588,2025-07-14,True,True,True,True,True,0.0
INSP02031,10-03-2025,SCH0018,False,True,False,Broken,True,Madhav Dass,Needs repair,SCH0018,,False,True,False,False,True,0.42857142857142855
INSP02452,2025/12/26,sch_0043,Hai,Available,Hai,True,False,Ikbal Viswanathan,,SCH0043,2025-12-26,True,,True,True,False,0.14285714285714285
INSP01002,27.10.2025,SCH0208,True,Y,True,True,Under Repair,Harsh Jani,Toilets locked,SCH0208,,True,True,True,True,,0.0
